Rewards:0-0
0 17.70 0 12.90 14.40 15.36 13.40 11.75 7.60 6.00 6.40 9.03 11.02 16.04 13.80 17.40 17.10 20.77 0 13.62 13.58 11.40 13.70 0 7.58 0 0 18.80 19.40 0 27.60 0 15.60 0 0 20.40 21.38 21.00 0 0 0 0 44.10 24.30 0 44.80 33.00 0 32.67 24.63 25.20 18.20 21.17 20.84 0 9.85 9.12 10.84 19.15 14.45 14.44 11.48 16.20 17.90 16.60 19.43 19.79 21.06 22.73 26.08 24.40 0 34.18 33.30 48.00 24.65 0 
13.50 0 16.40 0 0 7.65 0 0 8.84 8.55 10.83 7.17 0 11.60 13.10 14.70 0 19.00 14.56 0 12.71 0 0 7.60 5.55 9.60 0 0 13.50 16.90 0 0 0 0 0 0 20.80 0 0 0 0 0 0 0 0 0 0 0 0 19.05 21.63 18.10 40.00 14.25 11.50 0 11.19 19.90 0 14.10 18.10 17.79 0 11.10 0 24.40 26.90 0 0 27.30 22.05 0 36.60 0 0 0 0 
10.20 0 0 9.89 0 0 15.06 9.05 0 8.36 0 6.24 7.64 9.36 12.30 11.40 14.25 15.30 0 11.30 10.97 0 4.80 6.30 8.40 0 0 0 11.80 14.70 0 0 0 0 0 0 18.10 0 0 0 19.20 21.45 20.70 0 0 29.50 0 29.80 23.50 16.20 24.50 14.40 15.65 11.20 0 0 13.55 0 0 25.10 15.90 15.95 0 14.70 14.10 17.30 0 22.33 0 23.30 23.50 0 31.02 0 0 23.50 13.50 
9.15 0 8.70 8.10 0 7.50 6.23 6.48 8.30 10.56 0 8.55 5.75 6.98 8.10 11.20 11.70 0 10.35 8.50 7.69 5.69 7.50 0 7.10 0 10.40 0 12.45 12.90 20.10 0 0 0 0 16.36 15.08 21.40 17.10 0 0 0 0 19.40 23.50 24.60 28.30 0 23.80 17.93 26.86 14.40 15.60 23.20 15.20 0 14.48 20.13 0 23.18 19.93 16.87 0 18.65 21.00 25.83 0 23.75 0 24.63 24.65 0 26.85 0 0 25.35 17.79 
10.12 7.65 6.79 5.92 6.30 6.50 8.42 8.62 12.31 13.75 11.23 8.71 7.37 6.46 6.90 9.13 10.55 10.90 10.64 8.11 7.21 7.77 9.39 11.68 12.16 12.68 11.20 9.58 13.05 11.11 11.10 13.07 12.46 13.60 15.20 13.30 13.24 16.40 16.62 16.14 13.20 15.06 17.93 19.47 19.00 22.19 28.41 26.73 24.39 17.02 21.58 16.75 16.15 17.63 15.29 16.94 17.87 21.04 29.85 23.48 20.68 19.81 21.56 20.39 23.39 23.71 0 30.83 32.61 23.94 27.28 18.90 26.44 23.86 26.67 26.62 19.08 
7.73 8.36 6.97 8.67 7.84 7.43 11.09 12.42 13.64 16.15 15.82 11.35 9.29 8.84 8.82 7.83 8.03 9.72 10.20 7.74 7.19 7.91 9.87 11.93 13.81 13.51 11.52 10.73 13.49 9.86 9.06 10.75 13.83 13.72 15.04 11.74 11.30 17.67 17.09 16.03 12.88 14.47 15.76 17.99 19.92 21.98 25.67 24.44 21.99 17.01 20.83 18.56 16.60 15.98 16.18 16.36 20.72 22.47 27.40 25.94 23.73 20.95 26.73 24.10 23.58 27.76 0 29.14 27.80 25.63 27.36 20.25 23.91 23.32 24.92 28.22 19.96 
7.26 6.23 6.18 7.71 8.08 8.21 11.06 11.30 13.13 16.82 13.96 14.25 10.97 8.33 6.68 7.29 7.09 6.51 7.55 6.93 7.82 9.16 12.17 12.57 17.64 11.50 10.10 8.47 11.79 8.45 8.99 11.30 9.54 10.20 10.37 9.08 9.08 12.31 15.17 12.12 10.46 12.89 13.13 16.33 14.08 20.31 23.53 23.90 20.38 15.68 18.13 14.74 15.45 14.40 14.92 16.19 22.03 23.67 0 26.45 23.96 19.45 17.60 19.74 22.14 27.71 25.50 28.29 27.88 24.53 26.12 16.89 22.67 21.40 22.74 26.80 19.67 
10.23 5.10 7.18 7.98 7.98 9.28 10.99 14.35 13.20 22.17 15.90 16.36 15.27 10.50 8.55 6.65 6.81 6.48 7.77 10.67 9.08 11.60 10.21 11.80 12.90 11.40 11.70 7.29 11.20 7.85 7.89 8.25 10.35 9.77 10.58 7.52 7.19 10.12 11.11 9.99 10.13 12.00 14.00 13.65 12.60 18.96 21.16 19.16 16.78 12.98 16.58 13.72 14.92 12.58 0 15.00 21.74 24.36 26.57 28.72 25.32 21.35 0 20.90 24.19 27.30 0 28.80 28.18 24.52 21.93 0 21.13 18.46 18.94 28.23 20.38 
8.39 7.65 7.74 8.17 9.33 9.47 12.13 12.89 15.84 20.28 0 13.87 11.35 10.36 7.66 6.59 6.52 6.59 5.55 8.66 8.84 9.91 9.89 15.45 14.20 0 9.60 6.53 9.58 6.84 6.71 7.80 8.53 9.15 9.54 7.70 8.36 11.13 11.41 11.09 9.87 12.74 0 15.46 13.00 18.15 19.20 20.37 18.07 12.46 15.76 11.17 12.68 12.08 15.30 19.93 21.72 27.30 0 26.56 23.64 20.61 16.20 19.72 24.52 21.70 32.70 27.67 26.26 23.77 25.57 15.60 23.13 15.98 22.16 23.86 17.68 
14.82 0 7.30 8.70 10.50 9.60 12.70 0 14.10 17.60 15.00 13.15 12.20 10.08 8.38 7.24 7.67 5.19 9.00 7.55 8.64 7.50 10.30 0 13.04 0 0 6.33 8.63 6.39 5.64 7.53 7.00 8.40 9.42 8.47 8.32 11.20 13.76 11.45 0 13.73 0 14.63 12.00 17.54 22.80 19.03 15.30 11.73 14.05 10.96 11.74 11.47 0 0 22.53 25.50 0 29.42 28.90 24.18 0 21.90 21.30 20.85 0 0 25.16 24.97 0 0 22.30 15.60 19.30 23.75 16.90 
10.39 9.73 8.33 7.76 9.63 7.94 12.11 10.20 15.52 15.46 11.92 14.09 9.05 8.40 8.94 7.84 9.05 7.68 7.63 7.44 6.27 6.73 8.32 9.77 10.63 12.30 10.03 7.30 9.76 8.20 9.18 9.45 13.87 10.75 10.60 11.80 12.56 13.77 15.17 14.04 12.39 15.04 14.40 17.03 15.66 19.82 25.22 24.23 20.56 14.27 18.88 14.34 14.42 12.26 11.52 14.34 19.59 21.30 27.15 25.25 22.45 18.01 16.65 18.34 25.20 23.58 27.60 26.02 28.19 23.56 24.00 15.93 26.09 20.99 25.90 24.07 18.45 
8.52 7.63 7.40 6.87 8.40 8.31 11.29 10.46 13.84 14.26 12.72 10.83 8.89 8.45 7.16 7.66 8.61 9.20 8.77 8.32 7.24 7.75 8.24 11.39 11.23 12.07 8.03 8.94 11.56 9.78 10.40 11.00 12.80 14.05 13.23 12.68 11.27 14.05 15.80 15.04 14.87 15.97 17.61 18.37 16.96 21.85 24.68 25.05 21.35 16.52 18.72 15.44 14.60 14.54 13.21 14.45 20.99 23.39 34.33 25.41 22.12 19.13 15.38 19.04 21.71 23.40 0 27.74 26.76 23.57 25.49 18.60 26.63 22.78 24.80 25.84 17.33 
9.30 10.83 11.50 8.28 9.05 8.41 12.78 10.23 13.04 15.39 10.05 8.57 8.02 7.87 8.12 8.02 8.58 9.23 9.11 7.34 7.58 7.44 9.69 11.60 9.73 10.65 9.73 7.51 10.64 10.10 10.35 13.70 13.10 11.55 13.65 14.56 13.32 17.82 15.50 17.10 13.48 14.95 18.30 19.01 16.43 23.20 24.95 22.70 23.59 16.59 19.30 16.03 16.62 13.10 13.23 12.11 19.11 18.35 21.35 28.91 20.17 14.65 16.13 16.69 21.83 22.40 28.00 23.85 26.32 25.22 23.20 18.90 29.18 21.15 27.06 27.45 20.20 
9.60 9.60 0 17.40 0 11.10 0 0 11.75 11.20 14.60 9.48 12.43 9.59 7.35 0 0 11.63 15.70 7.95 8.74 7.10 9.18 6.60 11.17 10.60 0 7.80 8.96 10.35 0 0 0 0 11.10 0 11.25 0 11.40 15.03 18.90 18.79 0 21.73 14.40 0 21.30 21.60 22.43 18.72 31.40 13.85 10.20 12.84 13.10 8.70 0 26.23 0 24.35 17.10 18.60 13.20 21.85 20.95 18.60 0 26.70 28.98 19.90 0 16.50 28.38 21.85 0 29.60 25.50 
16.00 13.60 0 0 16.60 0 15.10 0 11.50 9.60 8.60 0 0 13.90 16.65 0 0 0 0 14.20 13.56 11.00 12.17 11.95 7.00 0 11.20 10.90 0 13.15 0 0 0 0 0 0 0 0 0 18.10 0 26.00 0 25.30 0 0 0 25.60 28.50 0 19.85 13.50 0 0 0 7.05 0 0 0 18.00 15.40 13.60 0 13.40 0 0 0 21.00 0 17.70 22.95 0 28.80 0 34.95 0 0 
0 0 0 0 0 10.35 16.88 10.50 8.54 9.14 6.95 14.34 8.88 11.07 12.67 0 12.90 11.50 22.00 10.80 11.66 10.18 7.60 6.80 8.47 0 14.50 13.00 13.05 14.24 0 0 0 14.48 0 22.60 16.53 17.90 0 0 20.63 22.27 0 22.95 22.90 28.50 0 28.90 25.08 26.43 21.80 21.73 14.43 14.37 8.44 7.63 11.90 14.43 0 18.83 16.71 12.34 16.20 15.38 15.70 19.27 25.80 21.90 0 21.53 0 20.40 30.02 22.80 29.70 30.10 12.50 
0 0 17.20 0 0 18.70 18.85 0 15.40 0 0 13.00 0 17.29 17.10 21.20 0 0 0 10.03 14.90 21.95 7.87 10.40 0 10.40 0 10.05 11.10 0 0 0 0 0 0 0 13.52 0 0 0 0 24.70 19.40 0 0 0 21.90 37.30 29.30 12.30 20.60 15.00 12.80 12.20 9.30 18.70 17.05 0 0 19.10 0 0 0 0 0 15.70 0 19.90 0 22.07 0 0 28.60 25.30 0 0 0 
0 0 0 9.89 0 0 0 9.89 0 12.15 0 9.00 0 11.40 10.20 0 7.80 9.00 7.90 11.25 8.83 0 6.60 7.60 0 10.30 14.55 6.30 6.90 8.64 0 6.90 0 9.60 0 0 12.30 0 16.47 0 13.60 0 17.70 15.30 0 18.90 0 0 20.10 0 14.70 11.10 10.33 7.60 0 0 14.40 0 0 18.60 15.60 0 0 12.00 0 15.60 0 19.60 0 16.90 0 0 0 0 30.90 0 0 
10.45 13.20 8.79 9.00 0 10.97 13.10 12.45 15.40 18.74 11.70 12.30 15.10 9.53 11.25 8.31 8.31 8.37 6.08 8.36 8.04 8.58 6.30 9.30 12.26 11.50 0 5.93 9.20 5.47 7.68 8.70 0 9.30 14.30 9.25 9.69 10.50 12.03 12.02 11.93 14.40 14.40 15.58 0 0 22.65 22.23 17.07 12.44 14.96 11.65 10.75 10.28 12.60 13.33 16.20 22.20 0 22.00 19.55 16.67 30.00 15.94 18.00 19.00 0 25.04 22.20 19.71 20.10 14.40 24.64 18.60 21.60 23.76 14.85 
0 14.50 11.70 12.30 0 20.40 16.28 0 16.90 16.50 13.20 0 14.40 13.97 13.20 12.95 11.35 8.80 9.05 10.70 10.65 11.27 0 0 0 0 0 8.00 6.06 7.46 7.53 0 0 8.30 9.15 9.04 9.58 11.75 11.57 10.20 11.60 17.25 12.60 15.50 12.60 21.70 0 0 17.92 10.14 14.28 9.87 9.60 8.45 11.80 0 20.90 21.15 0 21.15 20.50 17.56 0 15.60 19.80 19.85 0 31.02 21.55 17.88 0 0 21.76 0 21.11 19.60 17.50 
10.50 11.13 0 0 10.20 9.80 13.45 12.00 0 17.90 18.20 12.03 12.93 10.50 10.25 10.07 7.40 7.40 5.90 7.67 9.70 10.33 8.10 10.72 12.25 0 0 9.38 7.92 5.69 6.60 5.70 6.77 7.60 9.65 8.55 9.13 0 11.46 12.61 10.20 23.25 18.20 16.06 0 19.50 24.30 17.70 17.58 11.89 13.08 11.38 12.62 9.88 0 12.62 19.01 23.50 0 23.94 24.17 21.40 0 16.50 22.45 20.92 0 22.76 25.14 19.42 0 0 24.02 15.15 27.04 22.01 0 
8.10 0 10.25 11.90 0 10.95 13.50 12.00 0 17.70 18.60 14.93 11.00 10.20 0 7.05 6.60 5.10 7.20 7.27 9.52 10.20 15.30 0 0 12.60 6.30 6.35 8.27 6.34 6.34 0 7.00 7.70 9.60 7.18 7.39 11.50 0 14.70 9.30 11.96 0 15.66 13.20 0 0 0 16.24 12.13 14.93 9.97 13.29 14.77 0 0 18.30 24.70 0 23.85 19.79 18.00 0 0 0 29.40 0 24.40 0 25.75 21.40 0 19.79 0 0 25.30 17.33 
0 0 0 11.50 0 14.30 0 0 0 0 0 18.60 14.70 0 0 0 16.50 7.10 0 0 0 0 0 0 0 13.30 0 0 7.90 7.05 6.30 15.00 5.10 5.90 6.00 6.00 7.30 7.20 0 0 0 0 0 0 9.89 0 0 0 14.75 7.98 11.50 10.20 10.87 0 0 0 22.30 23.30 0 0 0 0 0 26.00 0 0 0 0 24.10 0 0 0 0 0 18.35 27.10 17.10 
0 0 0 0 0 12.30 14.70 15.10 0 22.60 0 15.70 0 15.23 10.50 9.89 8.39 9.83 0 0 14.97 0 0 0 0 0 0 0 7.80 11.98 0 8.39 6.30 6.90 6.90 8.30 8.73 9.00 10.30 0 0 0 0 13.40 0 0 0 0 13.80 9.37 12.75 8.65 11.00 8.10 0 0 19.50 0 0 25.60 0 0 0 16.90 0 22.60 0 0 22.20 17.55 0 0 24.73 12.30 17.20 26.40 0 
14.55 0 10.80 11.40 0 0 14.40 16.20 0 19.80 0 17.15 0 14.15 12.37 0 0 7.70 9.89 10.80 13.18 0 0 0 0 0 0 10.40 8.89 9.89 6.00 4.80 5.70 9.30 6.40 7.01 7.11 6.60 9.05 9.82 7.80 13.25 0 11.61 7.50 0 15.00 13.70 14.24 8.98 13.47 9.67 13.35 9.95 0 19.00 21.00 28.80 30.40 0 24.50 21.98 0 18.45 15.60 24.10 0 27.70 24.10 20.98 24.60 16.20 16.50 16.55 0 21.30 19.79 
0 0 0 0 0 0 0 0 20.40 0 18.29 0 15.20 0 0 0 0 9.15 39.00 10.80 0 0 0 0 0 0 0 0 8.70 9.89 8.20 6.45 6.90 6.60 8.10 8.25 7.81 0 0 8.30 8.39 0 0 9.90 8.10 0 0 0 12.00 8.85 0 0 11.80 9.89 0 0 0 25.50 0 0 0 0 0 18.30 0 22.80 0 0 0 23.30 0 0 25.60 17.50 16.35 0 0 
10.01 8.50 12.00 11.22 10.85 13.21 14.45 14.58 0 19.58 0 17.77 16.02 13.44 10.10 8.91 6.89 7.22 9.27 10.81 11.44 11.20 13.70 0 17.66 0 10.25 9.84 9.58 8.66 7.53 6.76 7.90 7.36 6.83 6.92 6.55 7.05 8.17 7.40 7.71 10.30 9.75 10.64 9.61 13.35 16.53 16.60 13.83 12.02 14.94 11.69 12.97 12.65 18.29 21.33 24.74 23.70 30.70 29.88 26.37 21.64 18.00 19.10 25.44 23.73 24.90 28.01 28.13 22.44 25.40 15.06 19.11 16.60 17.17 23.13 17.77 
10.40 8.60 12.48 10.88 10.50 11.51 15.90 16.07 18.01 21.83 18.10 17.20 14.69 13.79 10.43 9.04 6.82 7.36 10.54 11.68 12.50 12.37 14.30 0 17.14 14.85 12.70 10.03 10.69 8.75 7.24 7.26 8.39 7.25 6.69 6.09 6.41 8.07 9.20 7.45 8.33 10.95 11.40 11.60 10.12 13.86 19.22 16.88 15.36 12.15 15.69 12.93 13.00 12.36 18.29 20.66 23.88 26.16 30.65 28.46 25.04 21.55 19.50 22.53 25.51 26.40 26.40 26.72 26.13 21.94 23.90 17.16 17.84 16.29 17.47 24.82 20.21 
12.18 0 0 0 11.70 0 15.90 0 0 0 0 17.40 16.20 24.15 15.90 12.10 0 8.70 0 13.65 17.70 12.30 0 0 0 16.20 0 0 13.43 10.87 8.15 0 0 6.30 6.48 7.02 6.93 6.62 7.02 5.90 0 8.45 9.00 9.44 7.77 12.00 17.70 18.53 12.84 9.08 11.49 12.20 13.65 12.30 18.60 0 21.00 0 0 0 26.10 27.75 0 0 0 24.65 0 0 26.20 21.72 22.50 0 16.53 19.80 14.54 25.40 0 
14.16 12.60 21.30 13.95 0 20.00 18.00 16.79 0 0 0 0 21.16 15.45 15.40 0 11.10 10.73 10.20 16.24 14.40 0 0 14.40 0 0 0 12.30 13.00 11.90 9.60 0 12.95 0 8.20 7.73 7.58 6.54 7.33 7.80 9.07 8.31 5.40 8.36 6.74 11.20 12.70 15.18 11.08 9.83 15.79 14.27 13.46 16.40 0 0 0 0 0 34.47 26.85 24.70 0 0 30.70 28.80 0 27.70 27.30 22.10 0 0 15.92 0 13.58 27.80 0 
11.73 0 14.33 12.60 14.10 13.10 15.48 16.50 0 22.25 20.25 19.05 17.40 16.76 11.88 0 8.85 11.47 13.95 13.49 14.35 15.53 0 0 0 0 13.50 12.65 11.83 12.60 9.53 10.65 0 10.20 8.05 7.20 7.59 5.55 7.43 7.74 6.53 7.37 6.88 9.71 8.45 13.52 15.60 18.16 13.51 11.95 16.69 11.79 16.12 15.92 0 22.30 24.30 27.30 32.40 31.90 28.23 23.96 0 0 31.80 36.80 0 32.95 41.50 23.04 26.80 0 16.90 20.10 15.92 26.10 21.50 
16.50 9.80 13.75 10.50 0 13.60 12.93 0 0 0 0 19.50 17.40 15.07 14.20 8.70 9.05 8.70 10.50 17.30 15.43 14.45 13.80 16.50 18.25 18.40 0 10.50 10.65 11.40 6.60 0 14.10 7.85 0 7.43 6.23 9.23 9.48 7.66 7.45 8.48 7.87 13.79 10.30 16.10 0 17.72 18.27 13.78 19.50 13.60 16.98 12.10 0 23.40 23.80 33.10 0 29.83 29.23 22.90 25.80 0 0 0 38.40 32.90 37.80 21.76 0 0 17.73 13.80 20.03 0 0 
14.60 10.20 17.53 13.40 0 13.10 18.20 0 20.25 25.54 0 19.30 17.10 20.93 11.63 11.98 11.75 16.60 14.80 14.10 18.23 0 17.70 0 0 0 0 12.70 13.90 14.85 12.75 15.65 0 11.40 10.05 10.79 9.13 9.60 9.59 7.21 8.01 6.35 6.60 9.95 19.25 13.95 18.30 16.48 15.60 17.17 17.95 13.85 22.22 17.56 0 19.79 0 0 0 37.30 31.60 29.40 0 27.57 25.05 0 0 30.90 35.10 25.82 27.50 0 18.60 0 21.93 30.73 0 
0 0 13.90 16.15 0 0 17.96 0 0 0 0 0 0 0 18.90 12.60 0 0 0 21.00 0 20.03 14.40 21.30 0 0 0 0 0 28.10 0 0 13.00 0 13.90 10.47 0 6.30 6.79 5.53 8.12 6.80 5.03 7.09 0 9.93 13.50 21.00 14.12 13.55 14.25 18.10 18.95 18.85 0 0 28.60 0 0 35.90 0 30.30 0 0 0 40.20 0 30.00 0 29.42 0 0 13.55 0 14.83 0 0 
15.30 17.17 0 17.56 0 16.65 19.40 0 25.43 25.20 28.00 23.10 20.30 21.47 16.25 14.00 14.90 13.19 15.47 20.69 16.35 19.53 20.60 0 26.70 0 0 16.35 13.76 12.05 0 0 0 12.36 10.23 12.40 9.83 11.15 7.86 9.28 13.15 9.53 7.46 6.90 8.13 7.97 10.70 13.66 9.24 15.56 16.43 16.70 20.91 20.83 0 30.35 26.95 38.40 0 32.45 38.10 27.83 0 24.60 33.18 0 0 35.58 33.30 27.41 30.10 18.90 15.11 15.80 11.30 31.07 23.10 
12.60 0 0 0 0 16.96 0 20.70 21.30 24.10 0 0 21.45 0 12.90 0 13.20 0 13.80 15.00 20.25 17.10 0 0 0 0 0 0 12.00 0 10.50 0 14.70 10.50 8.10 10.25 9.83 5.90 6.90 9.80 8.10 9.45 0 6.81 0 0 0 11.20 9.10 10.62 13.80 0 0 0 0 0 0 29.40 0 0 28.50 26.10 0 0 23.40 30.30 0 0 0 24.33 0 0 15.00 0 11.83 0 0 
20.10 0 0 0 20.40 0 0 0 0 0 0 0 23.25 21.23 18.90 0 17.17 31.00 0 0 21.40 0 0 0 31.80 0 0 0 19.70 29.40 0 0 0 0 0 12.73 13.70 10.20 12.48 11.10 16.65 0 9.89 8.46 11.00 6.84 7.45 11.13 8.71 17.36 16.20 21.00 20.53 20.50 0 0 33.95 35.30 0 0 30.90 0 0 32.25 0 31.80 0 29.25 0 24.80 0 0 11.02 15.30 8.43 0 31.60 
32.70 0 0 0 0 0 0 27.60 31.30 49.50 0 29.40 0 0 19.79 0 20.10 20.80 0 21.90 26.75 0 0 0 0 0 20.10 17.70 21.10 0 0 0 0 14.40 0 19.15 17.55 11.10 15.05 0 0 0 0 12.53 0 8.39 7.50 0 9.37 17.42 13.20 21.25 0 26.40 0 0 0 0 0 0 45.10 0 32.90 0 36.70 0 0 0 0 24.40 0 0 13.88 13.90 6.50 28.30 0 
24.35 0 0 0 0 22.60 26.65 0 0 33.50 38.80 29.40 0 0 24.45 0 17.55 22.60 25.30 30.10 29.61 27.65 0 0 0 0 0 0 23.80 27.90 16.31 0 30.30 0 16.05 15.15 16.08 13.35 14.73 15.60 12.60 17.70 18.00 14.03 12.31 10.05 8.20 6.15 9.17 13.90 13.09 17.93 16.50 24.20 0 0 0 0 0 42.00 42.70 28.80 0 0 32.93 42.40 42.90 30.20 31.90 23.45 29.70 0 12.10 17.55 6.71 0 0 
21.40 20.60 22.65 22.87 19.50 22.80 29.90 24.80 0 0 25.60 24.58 23.10 22.16 18.60 18.70 15.62 14.93 16.44 20.66 20.84 0 19.75 0 19.79 0 14.10 17.70 16.01 14.70 15.22 13.50 14.10 9.89 14.94 13.34 15.58 11.73 10.08 13.67 18.03 13.84 11.90 9.22 8.32 7.18 8.08 10.40 7.65 16.00 13.31 16.92 18.47 18.60 0 0 33.30 0 0 49.30 38.70 0 0 0 31.55 33.55 38.10 27.09 25.80 25.31 28.50 21.53 12.85 14.69 8.58 26.48 26.10 
16.15 0 18.10 15.86 14.70 18.30 20.80 0 0 21.10 0 21.10 18.98 18.31 16.12 12.25 13.42 11.15 12.60 18.77 15.16 17.73 0 16.29 14.55 0 15.05 13.83 9.77 12.75 13.60 8.10 9.25 7.43 12.55 10.75 11.93 9.69 10.13 11.20 13.20 12.38 13.18 13.37 9.67 13.95 14.70 13.84 15.30 7.23 7.95 7.52 10.55 11.23 0 19.50 24.70 0 0 32.27 34.25 22.63 17.79 20.95 25.70 31.23 0 22.20 22.77 19.09 21.43 8.00 20.56 9.84 15.45 18.90 24.90 
0 17.30 0 20.70 0 17.10 24.13 24.75 0 22.50 0 21.10 30.13 19.44 17.53 0 0 13.97 14.10 22.85 20.13 19.23 0 0 25.80 0 16.79 14.63 13.90 15.50 15.90 14.40 9.30 11.58 13.35 13.50 14.02 11.02 13.01 13.53 17.70 18.67 16.93 16.79 13.58 14.50 15.25 14.88 14.16 7.36 6.60 8.99 9.67 14.78 0 0 30.90 0 0 30.60 30.60 24.55 23.40 0 27.62 26.00 0 19.96 21.18 16.35 19.06 9.32 20.01 7.74 12.43 20.40 25.20 
12.90 0 12.60 14.93 14.85 18.30 20.53 14.70 20.40 19.50 20.50 16.00 14.70 15.60 17.40 13.00 0 16.28 13.23 14.02 15.22 20.70 20.53 0 14.80 0 0 12.40 9.45 11.51 8.70 0 8.58 8.82 9.44 10.22 10.95 9.80 11.23 21.85 0 14.35 16.90 16.20 12.30 16.00 0 15.00 15.04 8.05 9.65 7.45 8.98 10.65 49.00 0 24.90 0 0 27.70 29.10 0 0 0 0 23.70 20.40 20.12 22.20 15.55 0 8.64 24.63 12.00 15.80 20.44 20.10 
20.03 16.00 0 14.45 16.40 18.23 22.27 17.40 28.60 21.23 15.00 14.10 23.90 17.33 17.25 14.40 12.10 12.51 22.03 12.15 13.88 13.57 13.30 13.40 15.00 0 13.80 10.50 9.46 12.51 11.55 14.70 11.15 10.97 11.45 12.62 14.63 13.40 12.30 14.78 13.80 16.10 0 18.33 15.30 19.83 0 18.11 20.13 9.86 10.52 7.58 6.44 7.29 0 0 21.95 0 25.80 27.14 32.58 20.41 18.60 18.83 19.50 20.40 0 17.12 18.02 11.13 15.87 8.70 25.25 14.74 19.20 14.71 19.00 
21.00 11.70 15.30 13.85 15.00 15.45 20.40 19.20 25.70 18.33 15.90 13.20 16.72 15.73 13.26 14.60 11.40 11.50 11.56 14.02 15.26 0 9.95 0 13.67 0 7.20 9.29 8.65 13.20 11.70 0 9.58 10.50 0 11.00 12.36 14.16 14.92 15.63 14.00 17.63 21.43 17.69 14.40 23.90 24.80 19.45 16.50 11.46 13.75 10.04 7.66 7.23 13.30 17.73 19.23 22.90 0 27.10 23.60 19.25 0 17.45 22.38 20.83 0 17.67 17.04 14.16 17.55 12.50 25.71 16.40 19.65 14.77 20.85 
18.15 0 18.20 15.90 0 0 0 0 0 16.55 8.70 0 14.20 13.55 0 0 0 0 15.70 11.25 0 11.40 0 0 0 0 7.20 0 0 11.55 0 0 0 15.90 0 0 0 0 0 0 22.60 20.70 0 0 0 0 0 0 0 16.83 29.40 16.20 20.70 16.50 0 0 13.95 0 0 18.90 0 7.05 0 8.70 10.50 15.30 0 16.70 16.20 22.40 0 0 35.87 0 0 0 7.95 
16.50 0 16.79 12.90 18.05 0 0 0 16.00 7.68 12.55 9.89 17.79 19.35 0 17.79 13.80 0 0 0 15.25 0 13.45 8.40 8.53 0 11.70 13.20 14.10 13.50 0 0 0 0 17.40 16.60 18.00 19.90 22.80 19.65 0 25.00 0 0 32.40 0 26.80 32.20 39.35 20.07 0 18.60 0 12.90 6.90 5.92 8.49 10.80 0 13.97 11.45 9.43 0 11.70 9.70 13.65 0 20.95 19.54 23.44 0 24.60 34.24 0 0 23.90 9.70 
18.00 0 0 0 0 16.20 16.07 0 13.95 8.76 9.19 13.70 11.70 15.55 19.50 17.10 0 0 19.50 19.18 19.40 18.80 19.29 14.10 13.70 0 0 0 18.40 0 19.60 0 12.30 0 0 0 22.10 0 24.10 0 23.40 24.40 0 24.60 26.10 0 33.20 0 30.50 23.25 25.70 21.50 24.30 20.00 0 8.40 7.51 8.40 11.50 10.31 7.84 7.92 0 11.81 10.88 16.48 0 19.97 23.45 27.40 19.50 0 36.78 29.23 0 24.45 11.22 
0 0 0 17.40 0 0 21.08 13.90 10.74 11.48 11.65 13.40 16.00 16.28 25.70 0 28.20 23.10 22.80 24.40 20.51 21.30 21.10 0 13.80 17.70 0 0 19.20 21.90 0 0 28.30 0 0 24.67 24.62 0 0 0 0 0 30.10 0 0 0 0 0 34.50 28.50 32.09 26.80 29.15 21.00 0 12.40 9.28 5.36 12.09 9.78 8.01 11.15 0 15.16 15.91 15.68 34.80 22.46 24.58 26.80 26.55 27.60 38.48 0 0 29.23 15.96 
0 0 0 0 0 0 22.10 0 13.10 17.04 0 0 23.40 0 0 0 28.30 0 0 0 24.90 0 0 0 0 0 0 39.59 0 0 0 0 0 25.45 0 0 31.90 33.00 0 34.36 0 0 0 0 0 0 0 45.60 0 27.30 0 0 0 0 0 15.10 11.93 11.42 7.53 8.67 11.57 16.44 20.50 18.70 16.07 16.55 0 27.50 0 31.55 0 0 40.50 0 0 29.50 20.10 
0 0 23.20 0 29.25 24.68 22.41 0 0 14.10 15.80 19.54 18.60 24.21 28.20 0 25.20 21.90 32.20 26.50 24.67 23.80 0 0 17.08 17.40 0 25.50 22.80 35.45 30.30 0 0 27.30 0 27.60 26.94 32.09 30.60 28.70 32.17 0 0 39.47 27.60 35.70 34.80 39.59 36.37 29.73 36.00 31.80 29.55 24.05 19.40 12.90 11.30 8.64 8.59 7.05 7.20 12.24 14.50 16.55 12.39 14.32 0 21.03 23.10 27.73 20.50 0 41.28 0 0 28.80 16.82 
22.80 0 20.10 0 21.70 0 21.91 0 0 12.90 0 18.00 16.80 0 22.80 0 0 22.30 23.80 24.23 18.75 28.85 0 0 14.70 0 0 0 23.40 0 0 0 30.00 27.60 0 0 26.25 0 0 0 0 0 0 27.95 0 0 0 0 0 25.33 27.30 0 22.47 20.40 0 9.43 7.23 6.88 8.30 7.55 6.44 9.41 12.00 13.26 10.76 13.60 18.90 21.30 22.20 27.68 0 0 38.24 0 0 24.30 12.30 
